domain,ideology,type
thesidellreporter.com,,
thesiuslawnews.com,,
theskanner.com,-0.8057,
theskimm.com,-0.1071,
thesmokymountaintimes.com,,
thesmstar.com,,
thesnaponline.com,,
thesomervillenews.com,,
thesounder.com,,
thesouthern.com,0.0015,local
thesouthernstandard.com,,
thespectrum.com,0.4745,local
thespringfieldsun.com,,
thestar.com,-0.3687,international
thestarnews.com,,
thestarphoenix.com,-0.0828,local
thestarpress.com,0.2668,local
thestate.com,0.0758,local
thestbernardvoice.com,,
thestokesnews.com,,
thestranger.com,-0.7594,local
thestreet.com,0.1554,national
thesturbridgevillager.com,,
thesummervillenews.com,,
thesun.co.uk,0.3268,international
thesunchronicle.com,-0.075,local
thesuntimes.com,,
thesuntimesnews.com,,
thesylvaherald.com,,
thesyracusejournal.com,,
thetab.com,-0.1109,
thetahoeweekly.com,,local
thetallahasseenews.com,,
thetandd.com,,local
thetd.com,,
thetelegraph.com,,local
thethomasvilletimes.com,,
thetimes-tribune.com,-0.0402,local
thetimes.co.uk,-0.1205,international
thetimes24-7.com,,
thetimesherald.com,,local
thetimesnews.com,-0.1148,local
thetimestribune.com,,local
thetimesweekly.com,,local
thetoccoarecord.com,,
thetomahawk.com,,
thetombstonenews.com,,
thetown-crier.com,,
thetowntalk.com,0.3607,local
thetruecitizen.com,,
thetrumantribune.com,,
thetrussvillenews.com,,
thetundradrums.com,,
thetuskegeenews.com,,
theunion.com,,local
thevalleychronicle.com,,local
thevalleydispatch.com,,
thevalleygazette.com,,
thevanhornadvocate.com,,
thevidette.com,,local
theviennatimes.com,,
thevillagenews.com,,
thevillager.com,-0.7859,local
thevillagereporter.com,,local
thevirginianreview.com,,
thevitalvoice.com,,
thevoice.us,,
thevoiceofkapolei.com,,
thevosm.net,,
thevoyageurpress.com,,
thevsn.net,,
thevwindependent.com,,
thewakullanews.com,,
thewamegosmokesignal.com,,
thewashingtondailynews.com,,local
thewaynecountynews.com,,
thewaynedalenews.com,,
theweek.com,-0.1771,national
theweekender.com,,
theweirstimes.com,,
thewellingtonenterprise.com,,
thewesterlysun.com,-0.0077,local
thewesternnews.com,,
thewesterntimes.com,,
thewestfieldnews.com,,
thewestonforum.com,,
thewestsidejournal.com,,
thewetumpkaherald.com,,
thewindhameagle.com,,local
thewiregrassfarmer.com,,
thewoodstockindependent.com,,
theworldlink.com,0.1256,local
thinkprogress.org,-0.7193,national
thinkstewartville.com,,
thisweeknews.com,,local
thnews.com,,
thomastontimes.com,,
thonline.com,0.2875,
threeriversnews.com,,
threeriverspublishing.com,,
thumbprintnews.com,,
tidbitsflorida.com,,
tidewaternews.com,,
tiftongazette.com,,
tillamookheadlightherald.com,,local
timberjay.com,,
time.com,-0.2046,national
times-advocate.com,,
times-gazette.com,,local
times-georgian.com,,
times-herald.com,,local
times-journal.com,,local
times-news.com,-0.02,local
times-online.com,,
times-standard.com,,local
timesargus.com,,local
timesbulletin.com,,local
timescall.com,-0.0774,local
timescitizen.com,,
timescolonist.com,0.2173,international
timescourier.com,,
timesdaily.com,,local
timesenterprise.com,,
timesfreepress.com,-0.0026,local
timesgazette.com,,local
timesherald.com,0.0859,local
timesheraldonline.com,,local
timesindicator.com,,
timesjournal.com,,
timesjournalonline.com,,
timesleader.com,0.0405,local
timesleader.net,,
timesleaderonline.com,,
timesledger.com,-0.5821,
timesnews.net,,local
timesobserver.com,,
timesofisrael.com,0.1806,
timesonline.com,0.1328,local
timespublications.com,,
timesrecord.com,,local
timesrecordnews.com,,
timesreporter.com,,local
timesrepublican.com,,local
timesreview.com,,local
timessentinel.com,,
timestelegram.com,,local
timesunion.com,-0.1695,local
timesuniononline.com,,local
timeswv.com,0.247,local
tinleyjunction.com,,
tiogapublishing.com,,
tippgazette.com,,
tippnews.com,,
tiptonconservative.com,,
titusvilleherald.com,,local
tmnews.com,,
tmz.com,0.0672,
tni-news.com,,
tnonline.com,,local
tnsjournal.com,,
tntribune.com,,
toacorn.com,,local
tobaccovalleynews.com,,
toledoblade.com,-0.0608,local
toledocitypaper.com,,
tolosapressnews.com,,
tomahawkleader.com,,
tompkinsvillenews.com,,
tonganoxiemirror.com,,local
tonicanews.com,,
tooeleonline.com,,
topangamessenger.com,,
topix.com,0.0841,national
torringtontelegram.com,,local
touchtmj4.com,,
townhall.com,0.8498,national
townscountyherald.net,,
townshipjournal.com,,
towntimes.com,,
towntopics.com,,local
traerstarclipper.com,,
trcmaine.org,,
trentonian.com,-0.0263,local
trentonsun.net,,
trftimes.com,,
tri-cityherald.com,0.045,local
trib.com,0.3628,local
tribdem.com,0.1224,local
tribecatrib.com,,
triblive.com,0.1962,local
tribstar.com,,local
tribtoday.com,,local
tribtown.com,,
tribunact.com,,
tribune-georgian.com,,local
tribunecourier.com,,
tribuneledgernews.com,,local
tricitytimes-online.com,,
tricitytrib.com,,
tricocanary.com,,
tricornernews.com,,local
tricountyleader.com,,
tricountynews.mn,,
tricountysentry.com,,
tricountytimes.com,,
trinityjournal.com,,
triplicate.com,,
tritowntimes.net,,
trivalleycentral.com,0.4829,
troublesomecreektimes.com,,
troymessenger.com,,
troyrecord.com,0.0308,
trumbulltimes.com,,local
truth-out.org,-0.7375,national
truthdig.com,-0.6402,national
tryondailybulletin.com,,
tsnews.com,,
tucson.com,-0.0604,local
tucsoncitizen.com,,
tucsonlocalmedia.com,,
tucsonweekly.com,-0.268,local
tularevoice.com,,
tullahomanews.com,,local
tulsaworld.com,0.3603,local
tunicatimes.com,,
turley.com,,
turlockjournal.com,,local
turnagaintimes.com,,
turnto10.com,-0.093,
tuscaloosanews.com,0.3539,local
tuscolatoday.com,,
tv7-4.com,,
tvtv.com,,
twin-citynews.com,,
twincities.com,0.0619,local
twincitytimes.com,,
twinvalleytimes.com,,
twitchy.com,0.8755,national
tworivertimes.com,,
twptimes.com,,
tylerpaper.com,,local
tylertribute.com,,
tyt.com,,
tytnetwork.com,-0.9189,national
ubmedia.biz,,
ukiahdailyjournal.com,,local
unidossc.com,,
union-bulletin.com,,
uniondailytimes.com,,
uniondemocrat.com,,
unioneagle.com,,
unionleader.com,0.3961,local
unionnewsdaily.com,,
unionrecorder.com,,local
unionvillerepublicanonline.com,,
universalhub.com,-0.6899,local
univision.com,-0.4249,international
univision.net,,
uol.com.br,,
upi.com,0.0385,national
upn11.com,,
upn21.com,,
upn24.net,,
upn27.com,,
upn28.com,,
upn28tv.com,,
upn30.com,,
upn31.com,,
upn33.com,,
upn34.com,,
upn38.com,,
upn43.com,,
upn44tv.com,,
upn48.com,,
upn50.com,,
upn54.com,,
upn57.com,,
upnatlanta.com,,
upstatebusinessjournal.com,,
upstatetoday.com,,local
uptownexaminer.com,,
urbanacitizen.com,,
usatoday.com,0.0582,national
usaweekly.com,,national
usnews.com,-0.1304,national
utecountrynews.com,,
uticaod.com,0.2141,local
uvaldeleadernews.com,,
vagazette.com,,
vaildaily.com,0.1017,local
valdezstar.net,,
valdostadailytimes.com,,local
valleyadvocate.com,,
valleybreeze.com,-0.3584,
valleybusinessjournal.com,,
valleycenter.com,,
valleyjournals.com,,
valleymorningstar.com,,local
valleynewstoday.com,,
valleyplanet.com,,
valleyrecord.com,,
valleyreporter.com,,
valleysentinel.com,,
valleytimes-news.com,,
valleytimesidaho.com,,
valleywidenewspaper.com,,
vanburencountydem.com,,
vancouversun.com,-0.1695,international
vandaliadrummernews.com,,
vandalialeader.com,,
vanderbiltmich.com,,
vanityfair.com,-0.4891,national
vanzandtnews.com,,
variety.com,-0.2409,national
vashonbeachcomber.com,,
vcnewsreview.com,,
vcreporter.com,,
vcstar.com,-0.0749,local
vegasinc.com,0.1801,local
venicegondolier.com,,
verdenews.com,,local
vermiliontoday.com,,
vermontwoman.com,,
vernonpublishing.com,,
vfpnews.com,,
vice.com,-0.5531,national
vicksburgpost.com,,local
victoriaadvocate.com,,local
victoriagazette.com,,
vidaenelvalle.com,,
viennaconnection.com,,
villagernewspapers.com,,
villagerpublishing.com,,
villages-news.com,,
villagesoup.com,,local
villagevoice.com,-0.7541,national
vindy.com,0.1866,local
vineyardgazette.com,-0.3615,local
virginiamn.com,,local
virginiastar.net,,
visaliatimesdelta.com,,local
visionhispanausa.com,,
vivelohoy.com,,
vnews.com,-0.3858,local
voanews.com,-0.2529,national
voice-tribune.com,-0.1776,
voicenews.com,,local
voicenewsnebraska.com,,
voiceoftheozarks.net,,
vox.com,-0.5546,national
vp-mi.com,,
vpr.org,,
vt-world.com,,
vulture.com,-0.5491,national
vvdailypress.com,,local
vvoh.com,,
waaytv.com,,
wabg.com,,
wabm68.com,,
wach.com,,
wacotrib.com,0.0503,local
wadenapj.com,,local
waff.com,0.6165,
wagt.com,,
wahoo-ashland-waverly.com,,
wahpetondailynews.com,,local
waitsburgtimes.com,,local
waka.com,,
wakeweekly.com,,
walb.com,0.3391,
waldronnews.com,,
walkermn.com,,local
wallowa.com,,
waltonsun.com,,
waltontribune.com,,local
wanderer.com,,
wandtv.com,,
wane.com,0.1797,
waow.com,,
wapakdailynews.com,,
wapt.com,,
warrencountyrecord.com,,
warrenrecord.com,,
warrensheaf.com,,
warricknews.com,,
warwickonline.com,-0.1858,
wasatchwave.com,,
washingtoncitypaper.com,-0.6925,local
washingtonexaminer.com,0.5399,national
washingtonmonthly.com,-0.6629,national
washingtonpost.com,-0.2342,national
washingtontimes.com,0.6297,national
washingtontimesreporter.com,,
washparkprofile.com,,
washtimesherald.com,,local
wataugademocrat.com,,local
watchfox.com,,
wate.com,0.198,
waterbororeporter.com,,
waterburyobserver.org,,
waterfronttimes.com,,
watertowndailytimes.com,0.1764,local
watfordcitynd.com,,
waukonstandard.com,,
waunetabreeze.com,,
wausaudailyherald.com,,local
wausharaargus.com,,
wave3.com,0.1931,
wavenewspapers.com,,
wavy.com,0.0848,
waxahachietx.com,,local
waynecojournalbanner.com,,
waynecountynews.com,,
wayneindependent.com,,local
waynepost.com,,local
waynesvilledailyguide.com,,
wb18.com,,
wb18.net,,
wb20.com,,
wb20detroit.com,,
wb22.net,,
wb22tv.com,,
wb40.com,,
wb43.com,,
wb49.net,,
wb55tv.com,,
wb64.net,,
wbaltv.com,-0.0485,
wbay.com,0.2115,
wbbaltimore.com,,
wbbjtv.com,,
wbfw.com,,
wbir.com,0.076,
wbjournal.com,-0.1564,
wbko.com,0.3727,
wbkp.com,,
wblasvegas.com,,
wboy.com,0.1722,
wbrc.com,-0.1893,
wbre.com,,
wbrz.com,0.4907,
wcbd.com,,
wcco.com,,
wcexaminer.com,,local
wcfcourier.com,0.2743,local
wchstv.com,0.15,
wciv.com,,
wcjb.com,0.2729,
wcmessenger.com,,local
wcmla.net,,
wcoutlook.com,,
wcov.com,,
wcpo.com,0.1679,local
wcregisteronline.com,,
wcsh6.com,-0.0189,
wcti12.com,0.3352,
wctrib.com,,local
wctx.com,,
wcwb22.com,,
wcyb.tv,,
wdaftv4.com,,
wdam.com,0.1866,
wday.com,0.3727,
wdfxfox34.com,,
wdio.com,,
wdka49.com,,
wdky56.com,,
wdsu.com,0.1843,
wdtimes.com,,local
wdtn.com,0.1168,
weartv.com,0.5108,
weatherforddemocrat.com,,local
weau.com,,
webbweekly.com,,
webelpuente.com,,
webstercountycitizen.com,,local
websterkirkwoodtimes.com,,
websterprogresstimes.com,,
wect.com,0.3209,
week.com,,
weeklychoice.com,,
weeklycitizen.com,,local
weeklynews.net,,
weeklypacket.com,,
weeklyrecordherald.com,,
weeklystandard.com,0.6389,national
weeklyview.net,,local
weirtondailytimes.com,,local
wellingtondailynews.com,,
wellsvilledaily.com,,local
wemt39.com,,
wenatcheeworld.com,,
weny.com,,
wesh.com,0.2539,
westbendnews.net,,local
westbranchtimes.com,,
westchesterguardian.com,,
westendword.com,,
westernitasca.com,,
westernjournal.com,0.8821,national
westernnebraskaobserver.net,,
westernslopewatchdog.com,,
westessextribune.net,,
westfaironline.com,-0.1626,local
westfargopioneer.com,,local
westfieldrepublican.com,,
westhartfordnews.com,,
westhawaiitoday.com,,local
westjordanjournal.com,,
westkentuckystar.com,,local
westlibertyindex.com,,
westlife.northcoastnow.com,,
westmilfordmessenger.com,,local
westminsterheraldnews.com,,
westminsterwindow.com,,
westmorenews.com,,
westondemocrat.com,,
westplainsdailyquill.net,,local
westport-news.com,-0.2585,local
westportnow.com,,
westsac.com,,
westsacramentosun.com,,
westseattleherald.com,,
westsenecabee.com,,
westsherburnetribune.com,,local
westsideconnect.com,,
westsidespirit.com,,
westsidetoday.com,,
westvalleyview.com,,
westword.com,-0.3379,local
wetmountaintribune.com,,
wetmtv.com,,
wfaa.com,0.2697,
wfft.com,,
wfgxtv.com,,
wfla.com,0.4172,
wflitv.com,,
wflxfox29.com,,
wfmj.com,0.2655,
wfmynews2.com,0.1054,
wfmz.com,0.2149,
wfor.com,,
wfrv.com,,
wfsb.com,0.0136,
wftv.com,0.1809,
wftx.com,,
wfxb.com,,
wfxg.com,,
wfxpfox66.com,,
wfxsfox55.com,,
wgal.com,0.3454,
wgba.com,,
wgbctv.com,,
wgem.com,,
wggb.com,-0.2439,
wgme.com,-0.1441,
wgntv.com,-0.1006,
wgrz.com,0.1135,
wgtu.com,,
whas11.com,0.1909,
whdh.com,-0.0981,
wheatridgetranscript.com,,
whidbeyexaminer.com,,
whidbeynewstimes.com,,local
whig.com,,local
whitecountynews.net,,
whitefishpilot.com,,
whitehalljournal.com,,
whitehallledger.com,,
whiterivercurrent.com,,
whitesalmonenterprise.com,,
whitewaterpub.com,,
whittierdailynews.com,,local
whizamfmtv.com,,
whnt.com,0.4625,
whotv.com,0.4526,
whsv.com,0.0343,
whtm.com,,
whvoice.com,,
wiat.com,,
wicd15.com,,
wickedlocal.com,-0.2532,local
wickenburgsun.com,,
wics.com,,
wicu12.com,,
wicz.com,0.0948,
wilcoonline.com,,
wilcosun.com,,
willcoxrangenews.com,,local
williamsnews.com,,
williamsondailynews.com,,local
williamsonherald.com,,local
williamspioneerreview.com,,
willistonherald.com,,
willistonpioneer.com,,
willitsnews.com,,
willowglentimes.com,,
willspointchronicle.com,,
wilmettebeacon.com,,
wilsoncountynews.com,,
wilsonpost.com,,local
wilsontimes.com,0.0599,
wiltonbulletin.com,,local
wilx.com,,
winchesternewsgazette.com,,
winchesterstar.com,,local
windomnews.com,,local
windowontheclearwater.com,,
windycitytimes.com,,
winfieldamerican.com,,
winnetkacurrent.com,,
winnipegfreepress.com,-0.1939,local
winnparishenterprise.com,,
winonadailynews.com,,local
winonapost.com,,
winonatimes.com,,
winstoncountyjournal.com,,
wintersetmadisonian.com,,local
wintersexpress.com,,
winthroptranscript.com,,
wired.com,-0.2354,national
wiscassetnewspaper.com,,
wiscnews.com,,local
wisconsinrapidstribune.com,,
wise33.com,,
wishtv.com,0.149,
wisn.com,0.0974,
wistv.com,0.1971,
witn.com,0.1935,
witntv.com,,
wivb.com,0.0877,
wixt.com,,
wjactv.com,0.4287,
wjbf.com,,
wjettv.com,,
wjfw-nbc12.com,,
wjhg.com,0.6565,
wjhnews.com,,
wjla.com,-0.1817,
wjz.com,,
wkbw.com,0.1143,
wkcurrent.com,,
wkdh.com,,
wkowtv.com,,
wkpttv.com,,
wkrg.com,0.1309,
wkrn.com,0.3045,
wktv.com,0.2591,
wkyc.com,0.0495,
wlaj.com,,
wlbt.com,,
wlbz2.com,-0.032,
wlextv.com,,
wlfi.com,,
wlgatv.com,,
wlio.com,,
wlky.com,0.2107,
wlos.com,0.0775,
wlox.com,0.2466,
wltx.com,0.1632,
wluctv6.com,,
wluk.com,,
wlwt.com,0.3658,
wmartv.com,,
wmbb.com,,
wmcstations.com,,
wmdt.com,0.211,
wmgt.com,,
wmicentral.com,,local
wmmp36.com,,
wmtw.com,0.045,
wmur.com,0.1866,
wn.com,0.0313,national
wnab.com,,
wnac.com,,
wncftv.com,,
wnd.com,0.8699,national
wndu.com,0.2519,
wnep.com,0.2215,
wnewsj.com,,local
wng.org,,
wnne.com,,
wnpatv.com,,
wnypapers.com,,local
wnyt.com,0.0305,
woai.com,0.2689,
woay.com,,
woi-tv.com,,
wolfpointherald.com,,
wolo.com,,
wonkette.com,-0.7557,
woodburybulletin.com,,
woodfordsun.com,,
woodsideherald.com,,
woodtv.com,0.2122,
woodwardnews.net,,
woonsocketcall.com,,
worldaffairsjournal.org,0.3602,
worldpoliticsreview.com,-0.5317,national
worldpressphoto.org,-0.5482,international
wotv.com,,
wowt.com,0.3695,
wpbf.com,0.3387,
wpdetv.com,,
wpgh53.com,,
wplg.com,,
wpmi.com,,
wpnews.com,,
wpri.com,-0.1903,
wpsdtv.com,,
wpta.com,,
wptv.com,0.2239,
wptz.com,,
wpvi.com,,
wpxi.com,0.176,
wqad.com,0.2965,
wqow.com,,
wrangellsentinel.com,,
wranglernews.com,,
wrcbtv.com,0.1477,
wrex.com,,
wric.com,0.0637,
wrightstownspirit.com,,
wrsptv.com,,
wrtv.com,,
wsav.com,0.0089,
wsaz.com,-0.0081,
wsbt.com,0.331,
wsbtv.com,0.063,
wschronicle.com,,local
wset.com,0.4785,
wsfa.com,0.1467,
wsfx.com,,
wsj.com,0.0106,national
wsls.com,-0.0205,
wsmh.com,,
wsmv.com,0.2428,
wsoctv.com,0.3071,
wstm.com,,
wsvn.com,0.0577,
wsws.org,-0.1834,national
wtae.com,0.1028,
wtaetv.com,,
wtap.com,,
wtat24.com,,
wthitv.com,,
wthr.com,0.3002,
wtnh.com,0.1188,
wtnzfox43.com,,
wtok.com,,
wtop.com,-0.0792,local
wtov.com,,
wtsp.com,0.2656,
wtta38.com,,
wtte28.com,,
wtto21.com,,
wtva.com,,
wtvh.com,,
wtvm.com,,
wtvo.com,,
wtvq.com,0.1737,
wtvt.com,,
wtvw.com,,
wtvz33.com,,
wtwb.com,,
wtwc40.com,,
wtwo.com,,
wtxl.com,0.2042,
wutr.com,,
wutv.com,,
wvah.com,,
wvec.com,0.2197,
wvgazettemail.com,-0.2868,local
wvii.com,,
wvmetronews.com,0.2098,
wvnewsviews.com,,
wvobserver.com,,
wvva.com,0.2466,
wwaytv3.com,0.4484,
wwbt.com,,
wweek.com,-0.6215,local
wwjtv.com,,
wwlp.com,-0.1546,
wwltv.com,0.2423,
wwmt.com,0.3335,
wwsb.com,,
wxii.com,,
wxmi.com,,
wxow.com,,
wxsp.tv,,
wxtx.com,,
wxxv25.com,,
wxyz.com,0.1919,
wydctv.com,,
wyff4.com,0.3045,
wyfx.com,,
wylienews.com,,
wylr.net,,
wymorearborstate.com,,
wyodaily.com,,
wyomingnews.com,0.4074,local
wytv.com,,
wyzz43.com,,
wztv.com,,
wzzm13.com,-0.0763,
xeniagazette.com,,local
yadkinripple.com,,
yahoo.com/news,0.0848,national
yakimaherald.com,-0.139,local
yaledailynews.com,-0.5554,local
yalnews.com,,
yamei-today.com,,
yankton.net,0.3394,
yazooherald.net,,
ycobserver.com,,
ydr.com,0.2475,local
yellowstone.net,,
yelmonline.com,,
yesweekly.com,,local
yflyer.com,,
ynetnews.com,0.2455,international
yorkdispatch.com,0.1967,local
yorknewstimes.com,0.6552,local
yourconroenews.com,,
yourdailyglobe.com,,local
yourdailyjournal.com,,local
yourdu.net,,
yourgv.com,,
yourobserver.com,0.4942,local
yourstephenvilletx.com,,local
yoursun.com,,local
yourwestvalley.com,0.6393,
yourxgroup.com,,
ysnews.com,,
zanesvilletimesrecorder.com,,local
zavalacountysentinel.net,,
zephyrhillsnewsonline.com,,
zerkalomn.com,,
zerohedge.com,0.6771,
zion-bentonnews.com,,
zip06.com,,local
zumbrota.com,,
