"","domain","twitter_handle"
"1465","lajuntatribunedemocrat.com","lajuntatd"
"1466","libn.com","libn"
"1467","limaohio.com","limanews"
"1468","longislandpress.com","longislandpress"
"1469","malibutimes.com","themalibutimes"
"1470","marshallnewsmessenger.com","news_messenger"
"1471","meadvilletribune.com","meadville_trib"
"1472","miamitimesonline.com","themiamitimes"
"1473","michigandaily.com","michigandaily"
"1474","michigansthumb.com","michigans_thumb"
"1475","middlesborodailynews.com","dailynewsseky"
"1476","milforddailynews.com","milforddaily"
"1477","montenews.com","montevideonews"
"1478","montereycountyweekly.com","mcweekly"
"1479","monticelloexpress.com","montiexp"
"1480","mpcourier.com","mp_courier"
"1481","mpnnow.com","messengerpost"
"1482","msmagazine.com","msmagazine"
"1483","mundohispanico.com","mundohispanico"
"1484","myjournalcourier.com","journalcourier"
"1485","neworleanscitybusiness.com","city_business"
"1486","news.berkeley.edu","UCBerkeley"
"1487","newsminer.com","newsminer"
"1488","newswire.ca","CNWGroup"
"1489","nhbr.com","nhbr"
"1490","njtoday.net","njtoday"
"1491","normantranscript.com","normannews"
"1492","norwichbulletin.com","norwichbulletin"
"1493","norwoodnews.org","norwoodnews"
"1494","oaoa.com","odessaamerican"
"1495","observer-reporter.com","oronline"
"1496","oldhamera.com","theoldhamera"
"1497","oswegocountynewsnow.com","OswegoCoNewsNow"
"1498","oswegocountytoday.com","oswegocotoday"
"1499","oxfordeagle.com","oxfordeagle"
"1500","palestineherald.com","palestineherald"
"1501","paradisepost.com","paradisepost"
"1502","patriotledger.com","patriotledger"
"1503","philadelphiaweekly.com","phillyweekly"
"1504","phoenixvillenews.com","PhxvilleNews"
"1505","pipestonestar.com","pipestonestar"
"1506","pontevedrarecorder.com","therecorderpv"
"1507","pressrepublican.com","pressrepublican"
"1508","progress-index.com","progressindex"
"1509","ptleader.com","ptleader"
"1510","rivertowns.net","newrichmondnews"
"1511","rockrivertimes.com","rockrivertimes"
"1512","salem-news.com","oregonnews"
"1513","sanduskyregister.com","sanduskyregistr"
"1514","santamariasun.com","santamariasun"
"1515","santamariatimes.com","santamariatimes"
"1516","semissourian.com","semissourian"
"1517","sentinelandenterprise.com","sentandent"
"1518","siasat.com","TheSiasatDaily"
"1519","signalscv.com","scvsignal"
"1520","smdailyjournal.com","smdailyjournal"
"1521","smdp.com","smdailypress"
"1522","smileypete.com","bizlex"
"1523","southwestjournal.com","swjournal"
"1524","starkvilledailynews.com","starkvilledaily"
"1525","stwnewspress.com","stwnewspress"
"1526","suncommunitynews.com","suncmtynews"
"1527","swcbulletin.com","swcbulletin"
"1528","taosnews.com","taosnews"
"1529","telegraphindia.com","ttindia"
"1530","the-daily-record.com","thedailyrecord"
"1531","theatlantavoice.com","theatlantavoice"
"1532","thecourier.com","findlaycourier"
"1533","thedailyrecord.com","mddailyrecord"
"1534","theeveningleader.com","smeveningleader"
"1535","thegardenisland.com","thegardenisland"
"1536","theintelligencer.com","theedwi"
"1537","thenewsdispatch.com","thenewsdispatch"
"1538","thereminder.com","thereminderma"
"1539","therepublic.com","therepublicnews"
"1540","thesalemnewsonline.com","TheSalemNews"
"1541","thevillagereporter.com","village_report"
"1542","timescolonist.com","timescolonist"
"1543","timesonline.com","bctimes"
"1544","timesreview.com","riverheadnews1"
"1545","timestelegram.com","timestelegram"
"1546","toacorn.com","toacornnews"
"1547","tribuneledgernews.com","cherokeetribune"
"1548","turlockjournal.com","turlockjournal"
"1549","unionrecorder.com","unionrecorder"
"1550","vicksburgpost.com","vicksburgpost"
"1551","walkermn.com","pilot_walker"
"1552","waxahachietx.com","WaxahachieNews"
"1553","webstercountycitizen.com","CitizenPaper"
"1554","westhawaiitoday.com","westhawaiitoday"
"1555","westport-news.com","wptnews"
"1556","whittierdailynews.com","whittiernews"
"1557","worldpressphoto.org","WorldPressPhoto"
"1558","wschronicle.com","ws_chronicle"
"1559","aroundosceola.com","osceolanews"
"1560","bgdailynews.com","bgdailynews"
"1561","brooklynreporter.com","bkreporter"
"1562","buckscountyherald.com","buckscoherald"
"1563","dailystarjournal.com","dsj_now"
"1564","dailyworld.com","the_daily_world"
"1565","dnj.com","dnj_com"
"1566","forestparkreview.com","fp_review"
"1567","machiasnews.com","machiasnews"
"1568","mibiz.com","mibiz"
"1569","mountolivetribune.com","MOTribune"
"1570","natchezdemocrat.com","natchezdemocrat"
"1571","ruidosonews.com","RuidosoNews"
"1572","stargazette.com","stargazette"
"1573","suffolknewsherald.com","suffolknews"
"1574","tetonvalleynews.net","tetonvalleynews"
"1575","times-herald.com","timesherald"
"1576","towntopics.com","towntopics"
"1577","voicenews.com","VoiceNewspapers"
"1578","westfargopioneer.com","westfargo"
"1579","yourobserver.com","observergroup"
"1580","akron.com","akrondotcom"
"1581","anchoragepress.com","anchoragepress"
"1582","ardmoreite.com","Ardmoreite"
"1583","argonautnews.com","argonautnews"
"1584","armenianweekly.com","armenianweekly"
"1585","aspendailynews.com","aspendailynews"
"1586","athensmessenger.com","athensmessenger"
"1587","atlantadailyworld.com","adwnews"
"1588","augusta.com","aug_chronicle"
"1589","austindailyherald.com","austinherald"
"1590","bainbridgereview.com","bireview"
"1591","bcdemocratonline.com","bentcountydemoc"
"1592","beauregarddailynews.net","beauregardnews"
"1593","belleplaineherald.com","bpherald"
"1594","beloitdailynews.com","bdnconnection"
"1595","bemidjipioneer.com","bemidji"
"1596","berthoudsurveyor.com","BerthoudSurvey"
"1597","beverlyreview.net","bevrevnews"
"1598","biztimes.com","biztimesmedia"
"1599","boonevilledemocrat.com","boonevilledemo"
"1600","bostonreview.net","bostonreview"
"1601","bowienewsonline.com","bowienews"
"1602","bransontrilakesnews.com","bransontln"
"1603","brewtonstandard.com","brewtonstandard"
"1604","bryantimes.com","bryantimes"
"1605","buffaloreflex.com","buffaloreflex"
"1606","burlingtoncountytimes.com","BurlcoTimes"
"1607","businessjournaldaily.com","thebizjournal"
"1608","canyon-news.com","canyonnews90210"
"1609","capecodchronicle.com","cccnewsroom"
"1610","carolinacoastonline.com","newstimesonline"
"1611","carrollconews.com","CarrollCoNews"
"1612","cdispatch.com","cdispatch"
"1613","cerescourier.com","cerescourier"
"1614","chaffeecountytimes.com","chaffeecotimes"
"1615","charlestonbusiness.com","crbj"
"1616","chicagocrusader.com","crusadernewspap"
"1617","chicagodefender.com","chidefender"
"1618","chicagoreporter.com","chicagoreporter"
"1619","chillicothegazette.com","chilligaz"
"1620","choctawsun.org","thechoctawsun"
"1621","citypaper.com","city_paper"
"1622","clantonadvertiser.com","clantonadv"
"1623","claremont-courier.com","courier91711"
"1624","claytodayonline.com","claytoday"
"1625","clclt.com","cl_charlotte"
"1626","coastalcourier.com","coastalcourier"
"1627","csindy.com","csindependent"
"1628","ctnow.com","gotoctnow"
"1629","cullmantimes.com","thecullmantimes"
"1630","cvbugle.com","cvbugle"
"1631","daily-tribune.com","dailytribnews"
"1632","dailybruin.com","dailybruin"
"1633","dailycommercial.com","dailycommercial"
"1634","dailydemocrat.com","woodlandnews"
"1635","dailypostathenian.com","thedpa"
"1636","dailystandard.com","TheDS_sports"
"1637","dariennewsonline.com","dariennews"
"1638","davisenterprise.com","d_enterprise"
"1639","delawarestatenews.net","thestatenews"
"1640","dewittobserver.com","dewitt_observer"
"1641","dl-online.com","dlnewspapers"
"1642","dosmundos.com","2mun2news"
"1643","eacourier.com","eacourier"
"1644","eastbayexpress.com","eastbayexpress"
"1645","eastbayri.com","eastbayri"
"1646","easternshorepost.com","ShorePost"
"1647","eccalifornian.com","publisherjohn"
"1648","ehextra.com","eagleherald"
"1649","einnews.com","EINPresswire"
"1650","emissourian.com","emissourian"
"1651","emporiagazette.com","emporiagazette"
"1652","essexnewsdaily.com","localsourcenj"
"1653","evesun.com","eveningsun"
"1654","exploreclarion.com","exploreclarion"
"1655","fairfaxtimes.com","fairfaxtimes"
"1656","farmvilleherald.com","farmvilleherald"
"1657","fillmorecountyjournal.com","fillcojournal"
"1658","floridaweekly.com","floridaweekly"
"1659","flyergroup.com","thehcflyer"
"1660","fortmorgantimes.com","fortmorgantimes"
"1661","fwweekly.com","fortworthweekly"
"1662","gadsdenmessenger.com","gad_messenger"
"1663","gainesvilletimes.com","gtimes"
"1664","gctelegram.com","gctelegram"
"1665","gillettenewsrecord.com","the_news_record"
"1666","goleader.com","leadertimes"
"1667","gonzalesinquirer.com","gonzinquirer"
"1668","goodtimes.sc","goodtimessc"
"1669","gulflive.com","gulflive"
"1670","gvnews.com","greenvalleynews"
"1671","gwcommonwealth.com","gwcommonwealth"
"1672","hamlethub.com","hh_wilton"
"1673","hanfordsentinel.com","HanfordSentinel"
"1674","hartfordcitynewstimes.com","hcnewstimes"
"1675","hartselleenquirer.com","hartselleenq"
"1676","havasunews.com","havasunews"
"1677","hazard-herald.com","hazardherald"
"1678","henryherald.com","thehenryherald"
"1679","heraldbanner.com","heraldbanner"
"1680","heraldguide.com","StCharlesHerald"
"1681","heraldpalladium.com","heraldpalladium"
"1682","heraldpublications.com","heraldpub"
"1683","heraldstandard.com","hsuniontown"
"1684","heraldstaronline.com","heraldstar"
"1685","hidesertstar.com","HiDesertPubCo"
"1686","hillcountrynews.com","hillcountrynws"
"1687","hobbsnews.com","hobbsnewssun"
"1688","hoodrivernews.com","hoodrivernews"
"1689","hpherald.com","hydeparkherald"
"1690","hudsonstarobserver.com","hudsonwi"
"1691","hurriyetdailynews.com","HDNER"
"1692","iberianet.com","DailyIberian1"
"1693","idahobusinessreview.com","ibrnews"
"1694","independentnews.com","IndepNewspaper"
"1695","indexjournal.com","ijindexjournal"
"1696","indyeastend.com","danspapers"
"1697","intellihub.com","intellihubnews"
"1698","inweekly.net","routzen"
"1699","iolaregister.com","iolaregister"
"1700","islandssounder.com","pnwlocalnews"
"1701","itemonline.com","huntsvilleitem"
"1702","ithaca.com","theithacatimes"
"1703","jacksoncountypilot.com","jcpilot"
"1704","jacksonprogress-argus.com","my_jpa"
"1705","jewishvoicesnj.org","JewishVoiceSJ"
"1706","juneauempire.com","juneauempire"
"1707","kdminer.com","dailyminer"
"1708","kendallcountynow.com","kcrnewspapers"
"1709","kernvalleysun.com","kvsun"
"1710","lagniappemobile.com","lagniappemobile"
"1711","lagunabeachindy.com","lagunabeachindy"
"1712","lamarledger.com","lamarledger"
"1713","laraza.com","larazachicago"
"1714","lasentinel.net","thelasentinel"
"1715","lawndalenews.com","news_lawndale"
"1716","lcnme.com","lcnme"
"1717","leaderherald.com","theleaderherald"
"1718","leadvilleherald.com","leadvilleherald"
"1719","lebanon-express.com","lebanonexpress"
"1720","lehighacrescitizen.com","lehighacrescit"
"1721","leominsterchamp.com","leominsterchamp"
"1722","lincolncourier.com","lincoln_courier"
"1723","lockhaven.com","TheExpressPA"
"1724","luminanews.com","luminanews"
"1725","lyndentribune.com","lyndentribune"
"1726","maderatribune.com","madtrib"
"1727","madisonjournaltoday.com","mcjournal"
"1728","mainlinemedianews.com","mlmedianews"
"1729","marshallindependent.com","IndependentMN"
"1730","martinsvillebulletin.com","mvillebulletin"
"1731","marysvilleglobe.com","globereporter1"
"1732","maysville-online.com","ledgernewsroom"
"1733","mdcoastdispatch.com","thedispatchocmd"
"1734","mi-reporter.com","mireporter"
"1735","middletowntranscript.com","transcriptmot"
"1736","midweek.com","midweekhawaii"
"1737","midweeknews.com","midweeknews"
"1738","milfordmirror.com","milfordmirror"
"1739","montgomerynews.com","montgomerymedia"
"1740","montrosepress.com","montrosepress"
"1741","mooresvilletribune.com","mooresvilletrib"
"1742","morningjournal.com","morningjournal"
"1743","morningjournalnews.com","morning_journal"
"1744","morningsun.net","the_morning_sun"
"1745","moultrieobserver.com","themobserver"
"1746","mountain-news.com","themountainnews"
"1747","mpacorn.com","moorparkacorn"
"1748","mtairynews.com","mountairynews"
"1749","murfreesboropost.com","mboro_post"
"1750","muscatinejournal.com","journalonline"
"1751","mycitizensnews.com","mycitizensnews"
"1752","myeasternshoremd.com","dorchesterstar"
"1753","myrecordjournal.com","record_journal"
"1754","mysanfordherald.com","sanfordherald"
"1755","nadignewspapers.com","nadignewspapers"
"1756","nashuatelegraph.com","nashuatelegraph"
"1757","navajotimes.com","navajotimes"
"1758","navasotaexaminer.com","navexaminer"
"1759","ncadvertiser.com","ncadvertiser"
"1760","neoshodailynews.com","neoshodailynews"
"1761","newportri.com","thenewportdaily"
"1762","news-bulletin.com","vcnewsbulletin"
"1763","news-daily.com","TheClaytonNews"
"1764","news-star.com","shawneenewsstar"
"1765","newsaegis.com","scnewsaegis"
"1766","newsandtribune.com","newsandtribune"
"1767","newsexaminer.com","cnewsexaminer"
"1768","newsitem.com","thenewsitem"
"1769","northbaybusinessjournal.com","nbbj"
"1770","northfortynews.com","northfortynews"
"1771","nptelegraph.com","nptelegraph"
"1772","nuvo.net","nuvo_net"
"1773","nwasianweekly.com","nwasianweekly"
"1774","observertoday.com","theobserverny"
"1775","olneydailymail.com","newsolney"
"1776","orovillemr.com","orovillemr"
"1777","ottumwacourier.com","ottumwacourier"
"1778","palmbeachdailynews.com","shinysheet"
"1779","paloaltoonline.com","paloaltoweekly"
"1780","parkcitiespeople.com","pcpeople"
"1781","parkrapidsenterprise.com","PR_Enterprise1"
"1782","pasadenastarnews.com","passtarnews"
"1783","pasadenaweekly.com","pasadenaweekly"
"1784","pasoroblesdailynews.com","pasodailynews"
"1785","pbn.com","provbusnews"
"1786","pineandlakes.com","pal_echojournal"
"1787","pinerivertimes.com","durangoherald"
"1788","portsmouth-dailytimes.com","pdtnews"
"1789","press-herald.com","mindenph"
"1790","projectveritasaction.com","pveritas_action"
"1791","putnamsentinel.com","putnamsentinel"
"1792","rafu.com","rafushimpo"
"1793","ranchosantafereview.com","rsfreview"
"1794","rappnews.com","rappnews"
"1795","ravallirepublic.com","ravallirepublic"
"1796","rbj.net","rbjdaily"
"1797","rcnky.com","thercnews"
"1798","recordherald.com","recordherald"
"1799","redwoodtimes.com","eurekaTS"
"1800","rep-am.com","rep_am"
"1801","reporternewspapers.net","reporter_news"
"1802","republic-online.com","louisburgherald"
"1803","reviewatlas.com","reviewatlas"
"1804","riverdalepress.com","riverdalepress"
"1805","romesentinel.com","romesentinel"
"1806","rustonleader.com","rustonleader"
"1807","salemnews.net","salemnewsoh"
"1808","salyersvilleindependent.com","SalyersvilleInd"
"1809","sandiego.com","mysandiego"
"1810","sanjuanislander.com","sanjuanislander"
"1811","saratogatodaynewspaper.com","saratogatoday"
"1812","scdailypress.com","SCDailyPress"
"1813","sdvoice.info","voiceviewpoint"
"1814","sentinel-standard.com","ioniasentstand"
"1815","sequimgazette.com","sequimgazette"
"1816","sewardindependent.com","sciseward"
"1817","sfreporter.com","santafereporter"
"1818","shawanoleader.com","shawanoleader"
"1819","sheboyganpress.com","sheboyganpress"
"1820","shepherdexpress.com","shepherdexpress"
"1821","sidneydailynews.com","sidneydailynews"
"1822","silverbelt.com","azsilverbelt"
"1823","sooeveningnews.com","sooeveningnews"
"1824","spencerdailyreporter.com","spdailyreporter"
"1825","stanforddaily.com","StanfordDaily"
"1826","starbeacon.com","thestarbeacon"
"1827","stardem.com","stardem_news"
"1828","state-journal.com","statejournal"
"1829","stategazette.com","stategazette"
"1830","stateportpilot.com","stateportpilot"
"1831","statesville.com","statesville"
"1832","stjamesnews.com","sjplaindealer"
"1833","stlamerican.com","stlouisamerican"
"1834","stormlake.com","sltimes"
"1835","stormlakepilottribune.com","slpilottribune"
"1836","suindependent.com","suindependent"
"1837","sulphurdailynews.com","sulphurnews"
"1838","sussexcountian.com","sussex_countian"
"1839","tahlequahdailypress.com","tahlequahtdp"
"1840","tahoe.com","tahoedotcom"
"1841","tahoedailytribune.com","tahoedailytrib"
"1842","tctimes.com","tctimes"
"1843","theblacksheartimes.com","blacksheartimes"
"1844","thecamarilloacorn.com","camarilloacorn"
"1845","thecarrollnews.com","carrollnews"
"1846","thecentralvirginian.com","thecv"
"1847","thechronicleherald.ca","saltwirenetwork"
"1848","thechronicleonline.com","shchronicle"
"1849","thecoalfieldprogress.com","coalfield"
"1850","thecouriertimes.com","thecouriertimes"
"1851","thedailybanter.com","thedailybanter"
"1852","thedailystar.net","dailystarnews"
"1853","thedaonline.com","DailyAthenaeum"
"1854","thedestinlog.com","destinlog"
"1855","thedickinsonpress.com","dickinsonpress"
"1856","thegardnernews.com","gardner_news"
"1857","theheraldtimes.com","heraldtimes"
"1858","theislandnow.com","theislandnow"
"1859","themonitor.com","monitornews"
"1860","thenewsjournal.net","cwnewsjournal"
"1861","thepilot.com","thepilotnews"
"1862","thepress.net","thepress_net"
"1863","thereporteronline.com","lansreporter"
"1864","thesalinepost.com","thesalinepost"
"1865","thetimesnews.com","thetimesnews"
"1866","theunion.com","theunion"
"1867","thevidette.com","ghdailyworld"
"1868","thewesterlysun.com","thewesterlysun"
"1869","thewindhameagle.com","windhameagle"
"1870","timesbulletin.com","vwtimesbulletin"
"1871","timesdaily.com","timesdaily"
"1872","timesherald.com","timesheraldpa"
"1873","timesheraldonline.com","vjotimesherald"
"1874","timesrepublican.com","marshalltowntr"
"1875","titusvilleherald.com","TitusvilleSport"
"1876","tonganoxiemirror.com","tonganoxie"
"1877","truth-out.org","truthout"
"1878","tytnetwork.com","theyoungturks"
"1879","tytnetwork.com","tytpolitics"
"1880","valleymorningstar.com","valleystar"
"1881","verdenews.com","verdenews"
"1882","victoriaadvocate.com","vicadvocate"
"1883","wadenapj.com","wadenapj"
"1884","washtimesherald.com","washtimesherald"
"1885","wayneindependent.com","twi_newsroom"
"1886","waynepost.com","messengerpost"
"1887","wcexaminer.com","wcexaminer"
"1888","weatherforddemocrat.com","wforddemo"
"1889","weeklycitizen.com","weeklycitizen"
"1890","weirtondailytimes.com","weirtondlytimes"
"1891","westfaironline.com","westfaironline"
"1892","westkentuckystar.com","westkystar"
"1893","westplainsdailyquill.net","wpquill"
"1894","willcoxrangenews.com","rangenews"
"1895","williamsondailynews.com","WDNnews"
"1896","williamsonherald.com","wherald"
"1897","wilsonpost.com","wilsonpostnews"
"1898","windomnews.com","CitPub"
"1899","wmicentral.com","wmicentral"
"1900","wyomingnews.com","wtenews"
"1901","xeniagazette.com","xeniagazette"
"1902","zip06.com","zip06ct"
"1903","abcnewspapers.com","abcnewspapers"
"1904","ack.net","inkym"
"1905","adairprogress.com","adairprogress"
"1906","adairvoice.com","adairvoice"
"1907","addisonindependent.com","addyindy"
"1908","adelnews.com","dallasconews"
"1909","adirondackexpress.com","adirondackexprs"
"1910","advertiser-tribune.com","advertisertrib"
"1911","advertiserdemocrat.com","advdem"
"1912","advocate-news.com","fbadvocatenews"
"1913","afro.com","afronews"
"1914","agalert.com","cafarmbureau"
"1915","ahwatukee.com","ahwatukeefn"
"1916","akronnewsreporter.com","akronnewsreport"
"1917","alamedasun.com","alameda_sun"
"1918","alamogordonews.com","alamogordonews"
"1919","alaskajournal.com","alaskajournal"
"1920","alaskastar.com","alaska_star"
"1921","albanyherald.com","albany_herald"
"1922","albertleatribune.com","altribune"
"1923","aldenadvertisernews.com","aldenadvertiser"
"1924","alexandriagazette.com","marykimm"
"1925","alexcityoutlook.com","alexcityoutlook"
"1926","alextimes.com","alextimesnews"
"1927","alicetx.com","echonewsjournal"
"1928","almanacnews.com","almanacnews"
"1929","alpineavalanche.com","rockslides"
"1930","altustimes.com","thealtustimes"
"1931","amherstbee.com","beenewspapers"
"1932","andovertownsman.com","andovertownsman"
"1933","annanews.com","gazettedemocrat"
"1934","ansonrecord.com","theansonrecord"
"1935","antigodailyjournal.com","antigodj"
"1936","apalachtimes.com","apalachtimes"
"1937","areanewsgroup.com","hl_news"
"1938","arenacindependent.com","arenacindy"
"1939","arkansasbusiness.com","arkbusiness"
"1940","arkansasweekly.com","arkansasweekly"
"1941","arkvalleynews.com","arkvalleynews"
"1942","arlingtonconnection.com","arlconnection"
"1943","artesianews.com","artesianews"
"1944","arvadapress.com","arvadapress"
"1945","asianjournal.com","asianjournalcom"
"1946","asianjournalusa.com","asianjournal"
"1947","atascaderonews.com","atascadero_news"
"1948","atchisonglobenow.com","atchisonglobe"
"1949","athensnews.com","theathensnews"
"1950","athensreview.com","athreview"
"1951","atmoreadvance.com","atmoreadvance"
"1952","auburnjournal.com","auburnjournal"
"1953","auroraadvocate.com","auroraadvocate"
"1954","aurorasentinel.com","aurorasentinel"
"1955","austinweeklynews.com","austinweeklychi"
"1956","bajoelsol.com","bajo_el_sol"
"1957","bakercityherald.com","bakercityherald"
"1958","bakercountypress.com","bakercopress"
"1959","baldwincity.com","baldwincity"
"1960","balita.com","weekendbalita"
"1961","ballardnewstribune.com","ballardnewstrib"
"1962","baltimorepostexaminer.com","baltpostexam"
"1963","baltimoretimes-online.com","baltimore_times"
"1964","banderabulletin.com","banderabulletin"
"1965","barbertonherald.com","barbertonherald"
"1966","barnesville.com","waltergeiger"
"1967","barnstablepatriot.com","barnpat"
"1968","barrowcountynews.com","barrowcntynews"
"1969","barrowjournal.com","barrow_journal"
"1970","bartonchronicle.com","bartonchronicle"
"1971","bayareaobserver.com","bayareatexas"
"1972","baysideoc.com","baysidegazette"
"1973","bayweekly.com","bayweekly"
"1974","bcdemocrat.com","bcdemocrat"
"1975","bdemo.com","bdemo1"
"1976","beacononlinenews.com","beacononline"
"1977","beardstownnewspapers.com","cassstargazette"
"1978","beavercreeknewscurrent.com","_beavercreeknc"
"1979","bedfordbulletin.com","bedfordbullnh"
"1980","beenews.com","beenewspapers"
"1981","belgrade-news.com","belgnews"
"1982","bellevuebusinessjournal.com","bellevuenews"
"1983","bendsource.com","sourceweekly"
"1984","beniciaheraldonline.com","beniciaherald"
"1985","bensonnews-sun.com","bensonnews"
"1986","bentonconews.com","bentonctynews"
"1987","berkeleyobserver.com","berkeleyconews"
"1988","berkshireeagle.com","berkshireeagle"
"1989","berkshirerecord.net","berkshirerecrd"
"1990","berlincitizen.com","berlin_citizen"
"1991","berlindailysun.com","berlindailysun"
"1992","berthoudrecorder.com","berthoudrecordr"
"1993","bestofneworleans.com","the_gambit"
"1994","bethanyclipper.com","bethanyclipper"
"1995","beverlypress.com","beverlypress"
"1996","bhpioneer.com","bhpioneer"
"1997","bigbeargrizzly.net","bbgrizzly"
"1998","bigbendsentinel.com","bigbendnow"
"1999","bigforkeagle.com","bigforkeagle"
"2000","bigspringherald.com","bigspringherald"
"2001","bizwest.com","bizwestmedia"
"2002","blackmountainnews.com","blkmtnnews"
"2003","blackvoicenews.com","blackvoicenews"
"2004","bluemountaineagle.com","myeaglenews"
"2005","bocabeacon.com","bocabeacon"
"2006","bocaratontribune.com","bocatribune"
"2007","bocojo.com","brucejournal"
"2008","boernestar.com","theboernestar"
"2009","bohemian.com","nbaybohemian"
"2010","bolivarcommercial.com","bolivarcom"
"2011","bolivarmonews.com","bhfp"
"2012","bonnercountydailybee.com","dailybee"
"2013","boonvilledailynews.com","bvilledailynews"
"2014","boothbayregister.com","bbregister"
"2015","bossierpress.com","bossierpress"
"2016","bostonirish.com","bostonirishrptr"
"2017","bouldercityreview.com","bcreview"
"2018","boulderweekly.com","boulderweekly"
"2019","bowlinggreentimes.com","thebgt"
"2020","boyleheightsbeat.com","boyleheightsbt"
"2021","boynegazette.com","bcgazette"
"2022","breckenridgeamerican.com","breckamerican"
"2023","breezecourier.com","breezecourier"
"2024","brightonpittsfordpost.com","messengerpost"
"2025","brightsidenews.com","brightsidenews1"
"2026","bristolobserver.com","bristolobserver"
"2027","british-weekly.com","britishweekly"
"2028","brooklyndaily.com","brooklyndaily"
"2029","brownfieldonline.com","bnewsbrian"
"2030","brownwoodtx.com","bwdbulletin"
"2031","brunswickbeacon.com","brunswickbeacon"
"2032","brushnewstribune.com","brushnewstrib"
"2033","bryancountynews.net","bryancountynews"
"2034","bryantdaily.com","bryantdaily"
"2035","bucyrustelegraphforum.com","bucyrustf"
"2036","buffalobulletin.com","buffbulletin"
"2037","buglenewspapers.com","buglenewspapers"
"2038","bulgariasega.com","bulgariasega"
"2039","bullardnews.com","bullardbanner"
"2040","bulletin-news.com","lillienews"
"2041","bullheadcity-bee.com","bhcbee"
"2042","burkeconnection.com","burkeconnection"
"2043","burlington-record.com","brlingtonrecord"
"2044","busconews.com","busconews"
"2045","businessexaminer.com","be_daily"
"2046","butlercountytimesgazette.com","bctimesgazette"
"2047","butlercountytribune.com","butlercountytj"
"2048","butlereagle.com","butlereagle"
"2049","c-bstatesman.com","cbstatesman"
"2050","cadillacnews.com","cadillacnews"
"2051","cadizrecord.com","thecadizrecord"
"2052","calaverasenterprise.com","cal_enterprise"
"2053","caldwelljournal.com","caldwelljournal"
"2054","caledonianrecord.com","calrecord"
"2055","calhouncountyjournal.com","calhcojournal"
"2056","calhounnewsherald.com","cnhnews"
"2057","callandpost.com","call_post"
"2058","calmarcourier.com","calmarcourier"
"2059","camaspostrecord.com","cwprsports"
"2060","cambridgechron.com","chroncambridge"
"2061","camdenarknews.com","camdenarknews"
"2062","cameronherald.com","thecamherald"
"2063","cannonfalls.com","beaconcf"
"2064","cantondailyledger.com","cantonledger"
"2065","canyonnews.com","thecanyonnews"
"2066","capitalcityweekly.com","capweekly"
"2067","capitolhilltimes.com","cap_hill_times"
"2068","capitolweekly.net","capitol_weekly"
"2069","capitolwire.com","capitolwire"
"2070","capjournal.com","capitaljournal"
"2071","caravannews.com","caravannews"
"2072","carrizospringsjavelin.com","csjavelin"
"2073","carrollcountytimes.com","cctnews"
"2074","carthagepress.com","carthagepress"
"2075","cascadebusnews.com","cascadebusnews"
"2076","casperjournal.com","casperjournal"
"2077","cbnnews.com","cbnnews"
"2078","ccheadliner.com","headlinernews"
"2079","cedarkeybeacon.com","cedarkeybeacon"
"2080","centennialcitizen.net","chrisrotar"
"2081","centralctcommunications.com","thebristolpress"
"2082","centralkitsapreporter.com","reporterpatriot"
"2083","centralkynews.com","amnewsonline"
"2084","centre-view.com","centreview"
"2085","cgsentinel.com","cgsentinel"
"2086","championnewspapers.com","newztip"
"2087","chanute.com","chanutetribune"
"2088","charleston.thedigitel.com","thedigitel"
"2089","charlotte-sun.com","charlottesunfla"
"2090","chathamnewsandrecord.com","chathamnews"
"2091","chattanoogapulse.com","chattapulse"
"2092","cheektowagabee.com","cheektowagabee"
"2093","cherokeescout.com","thescoutnews"
"2094","cheshireherald.com","cheshireherald"
"2095","chesterfieldobserver.com","cfieldobserver"
"2096","chestertontribune.com","chestertontrib"
"2097","chickashanews.com","expressstarnews"
"2098","chieflandcitizen.com","news4levy"
"2099","chillicothenews.com","ctnews_mo"
"2100","chipleybugle.com","chipleybugle"
"2101","choctawplaindealer.com","ccplaindealer"
"2102","chronicle-express.com","pennyannynews"
"2103","chronicle-tribune.com","ftimes"
"2104","cibolabeacon.com","cibolabeacon"
"2105","circlevilleherald.com","circlevillenews"
"2106","citysuntimes.com","citysuntimes"
"2107","cknj.com","cknjnews"
"2108","clairemonttimes.com","clairemonttimes"
"2109","clarencebee.com","theclarencebee"
"2110","clarendonlive.com","clarendontxnews"
"2111","clarindaherald.com","clarindachj"
"2112","clarionherald.info","clarionherald"
"2113","clarionnewsonline.com","wcmonitor"
"2114","clarionpaper.com","clarionpaper"
"2115","clarkecountydemocrat.com","ccdemocrat"
"2116","clatl.com","cl_atlanta"
"2117","clearwatergazette.com","tbnwebmaster"
"2118","clermontsun.com","clermontsun"
"2119","clintoncountyleader.com","theleadermo"
"2120","clintondailyjournal.com","clintonjournal"
"2121","clreporter.com","clreporter"
"2122","coastaljournal.com","coastaljournal"
"2123","coastalpoint.com","coastalpoint"
"2124","coastalview.com","coastalviewnews"
"2125","codyenterprise.com","enterprise1899"
"2126","colfaxrecord.com","colfaxrecord"
"2127","coloradodaily.com","coloradodaily"
"2128","coloradohometownweekly.com","cohoweekly"
"2129","coloradostatesman.com","colostatesman"
